date,time,air_temperature_C,wind_speed_m_s,soil_temperature_C,soil_moisture_percent
03-07-24,16:00:00,16.42,1.91,13.96,23.47
03-07-24,17:00:00,18.87,3.38,13.12,23.46
03-07-24,18:00:00,16.28,1.87,13.74,23.46
03-07-24,19:00:00,12.19,3.42,13.86,23.46
03-07-24,20:00:00,19.91,2.96,13.48,23.45
03-07-24,21:00:00,13.72,2.2,9.71,23.45
03-07-24,22:00:00,16.04,1.32,13.52,23.45
03-07-24,23:00:00,16.5,4.64,12.16,23.44
04-07-24,00:00:00,14.25,2.19,13.5,23.44
04-07-24,01:00:00,12.36,2.57,13.71,23.44
04-07-24,02:00:00,13.42,2.58,13.32,23.44
04-07-24,03:00:00,14.5,4.48,11.61,23.43
04-07-24,04:00:00,8.63,2.79,12.99,23.44
04-07-24,05:00:00,12.27,2.26,10.13,23.44
04-07-24,06:00:00,13.32,1.38,10.98,23.44
04-07-24,07:00:00,13,2.03,12.8,23.44
04-07-24,08:00:00,10.83,2.13,13.09,23.45
04-07-24,09:00:00,14.42,3.47,13.81,23.44
04-07-24,10:00:00,9.24,1.53,12.64,23.45
04-07-24,11:00:00,10.43,1.98,13.6,23.45
04-07-24,12:00:00,13.01,1.7,14.51,23.45
04-07-24,13:00:00,10.66,1.43,14.3,23.46
04-07-24,14:00:00,15.81,1.78,13,23.46
04-07-24,15:00:00,17.8,1.52,13.11,23.46
04-07-24,16:00:00,15.14,3.9,13.65,23.45
04-07-24,17:00:00,16.38,2.54,13.13,23.45
04-07-24,18:00:00,18.34,3.72,12.65,23.44
04-07-24,19:00:00,16.97,6.84,13.9,23.42
04-07-24,20:00:00,14.49,3.57,15.68,23.42
04-07-24,21:00:00,18.56,1.61,14.27,23.41
04-07-24,22:00:00,16.87,2.61,14.16,23.41
04-07-24,23:00:00,18.8,1.6,15.23,23.41
05-07-24,00:00:00,15.56,3.97,15.41,23.4
05-07-24,01:00:00,13.72,1.31,14.27,23.4
05-07-24,02:00:00,14.48,2.89,16.34,23.4
05-07-24,03:00:00,13.4,4.51,14.73,23.4
05-07-24,04:00:00,11.16,2.86,12.65,23.4
05-07-24,05:00:00,7.84,2.29,14.73,23.4
05-07-24,06:00:00,9.71,2.4,14.57,23.41
05-07-24,07:00:00,9.31,2.95,13.53,23.41
05-07-24,08:00:00,9.06,2.89,14.56,23.41
05-07-24,09:00:00,10.34,3.73,14.41,23.41
05-07-24,10:00:00,12.62,1.05,12.35,23.42
05-07-24,11:00:00,13.13,1.65,13.96,23.42
05-07-24,12:00:00,12.07,1.74,14.72,23.42
05-07-24,13:00:00,10.51,1.61,13.97,23.43
05-07-24,14:00:00,13.88,3.54,13.92,23.43
05-07-24,15:00:00,15.9,1.65,15.88,23.43
05-07-24,16:00:00,15.81,2.75,13.8,23.42
05-07-24,17:00:00,16.15,2.59,12.71,23.42
05-07-24,18:00:00,17.51,1.43,14.25,23.42
05-07-24,19:00:00,19.72,2.97,14.94,23.41
05-07-24,20:00:00,16.76,2.44,15.27,23.41
05-07-24,21:00:00,14.39,2.19,13.11,23.41
05-07-24,22:00:00,15.88,1.79,13.39,23.41
05-07-24,23:00:00,12.9,2.53,13.22,23.41
06-07-24,00:00:00,15.09,5.28,13.73,23.4
06-07-24,01:00:00,13.16,3.46,13.75,23.4
06-07-24,02:00:00,11.1,3.13,13.82,23.4
06-07-24,03:00:00,14.38,2.14,13.97,23.4
06-07-24,04:00:00,12.83,2.68,13.46,23.4
06-07-24,05:00:00,12.12,2.16,13.52,23.4
06-07-24,06:00:00,8.66,6.17,12.93,23.39
06-07-24,07:00:00,11.37,2.14,15.02,23.4
06-07-24,08:00:00,9.64,1.85,13.53,23.4
06-07-24,09:00:00,9.81,2.53,11.81,23.41
06-07-24,10:00:00,12.87,1.79,13.38,23.41
06-07-24,11:00:00,15.61,2.07,13.24,23.41
06-07-24,12:00:00,12.51,4.34,14.4,23.4
06-07-24,13:00:00,14.46,5.11,12.02,23.39
06-07-24,14:00:00,16.22,2.22,12.26,23.39
06-07-24,15:00:00,16.87,2.52,13.36,23.39
06-07-24,16:00:00,14.45,1.65,12.83,23.39
06-07-24,17:00:00,15.58,2.33,14.32,23.39
06-07-24,18:00:00,15.08,1.78,14.52,23.39
06-07-24,19:00:00,16.57,1.84,12.88,23.39
06-07-24,20:00:00,16.33,1.27,15.31,23.39
06-07-24,21:00:00,16.91,1.43,14.82,23.39
06-07-24,22:00:00,15.27,3.74,13.47,23.38
06-07-24,23:00:00,16.05,2.68,11.69,23.38
07-07-24,00:00:00,17.01,2.42,13.99,23.38
07-07-24,01:00:00,14.68,3.85,14.72,23.37
07-07-24,02:00:00,13.16,1.41,15.34,23.38
07-07-24,03:00:00,10.49,4.03,12.43,23.38
07-07-24,04:00:00,13.01,1.5,15.48,23.38
07-07-24,05:00:00,14.21,1.92,14.25,23.38
07-07-24,06:00:00,12.43,1.62,15.21,23.38
07-07-24,07:00:00,10.31,2.09,14.57,23.39
07-07-24,08:00:00,10.97,1.55,15.5,23.39
07-07-24,09:00:00,11.44,1.62,12.98,23.4
07-07-24,10:00:00,11.54,1.46,13.72,23.4
07-07-24,11:00:00,12.63,1.37,12.95,23.41
07-07-24,12:00:00,12.39,1.52,14.76,23.41
07-07-24,13:00:00,13.34,5.12,14.61,23.4
07-07-24,14:00:00,15.64,3.98,12.61,23.4
07-07-24,15:00:00,14.84,1.77,13.34,23.4
07-07-24,16:00:00,14.24,1.16,15.47,23.4
07-07-24,17:00:00,18.2,4.67,14.75,23.39
07-07-24,18:00:00,15.16,3.52,12.51,23.39
07-07-24,19:00:00,22.35,2.42,13.46,23.38
07-07-24,20:00:00,15.71,1.67,13.3,23.38
07-07-24,21:00:00,20.51,3.78,14.12,23.37
07-07-24,22:00:00,14.69,1.9,14.13,23.37
07-07-24,23:00:00,15.76,3.19,14.91,23.36
08-07-24,00:00:00,15.74,3.36,15.13,23.36
08-07-24,01:00:00,18.83,3.43,13.45,23.35
08-07-24,02:00:00,12.68,1.75,15.58,23.36
08-07-24,03:00:00,12.33,3.37,14.48,23.35
08-07-24,04:00:00,10.82,3.45,14.5,23.36
08-07-24,05:00:00,10.56,2.18,14.18,23.36
08-07-24,06:00:00,9.52,2.09,13.22,23.37
08-07-24,07:00:00,11.38,1.64,14.41,23.37
08-07-24,08:00:00,11.25,2.96,14.15,23.37
08-07-24,09:00:00,10.03,1.67,12.69,23.38
08-07-24,10:00:00,13.07,3.5,13.63,23.38
08-07-24,11:00:00,13.65,2.83,15.83,23.37
08-07-24,12:00:00,14.48,2.53,17.09,23.37
08-07-24,13:00:00,13.48,2.85,14.97,23.37
08-07-24,14:00:00,12.32,2.36,14.9,23.37
08-07-24,15:00:00,15.9,5.54,14.23,23.36
08-07-24,16:00:00,15.02,1.86,14.12,23.36
08-07-24,17:00:00,14.3,2.72,14.16,23.36
08-07-24,18:00:00,19.75,3.43,13.36,23.35
08-07-24,19:00:00,18.05,1.52,15.03,23.35
08-07-24,20:00:00,18.51,1.21,12.62,23.35
08-07-24,21:00:00,17.47,3.74,14.26,23.35
08-07-24,22:00:00,17.58,2.21,14.72,23.34
08-07-24,23:00:00,15.53,5.01,16.72,23.33
09-07-24,00:00:00,22,1.28,15.23,23.33
09-07-24,01:00:00,15.89,2.6,13.95,23.33
09-07-24,02:00:00,13.7,1.7,14.21,23.33
09-07-24,03:00:00,15.62,3.5,16.08,23.33
09-07-24,04:00:00,12.42,1.78,12.95,23.33
09-07-24,05:00:00,11.76,2.23,14.72,23.33
09-07-24,06:00:00,15.09,1.44,13.95,23.34
09-07-24,07:00:00,10.88,2.86,14.62,23.34
09-07-24,08:00:00,12.67,4.3,15.8,23.33
09-07-24,09:00:00,9.42,3.76,12.88,23.33
09-07-24,10:00:00,12.99,1.51,13.89,23.34
09-07-24,11:00:00,15.21,2.37,14.15,23.34
09-07-24,12:00:00,13.18,1.83,12.93,23.34
09-07-24,13:00:00,13.05,1.38,15.69,23.35
09-07-24,14:00:00,15.24,1.64,14.7,23.35
09-07-24,15:00:00,14.04,2.54,13.97,23.35
09-07-24,16:00:00,18.62,1.75,14.57,23.34
09-07-24,17:00:00,12.5,2.41,14.32,23.35
09-07-24,18:00:00,15.92,2.82,14.09,23.34
09-07-24,19:00:00,20.29,2.8,12.96,23.34
09-07-24,20:00:00,16.07,1.74,15.36,23.34
09-07-24,21:00:00,16.63,1.77,16.88,23.34
09-07-24,22:00:00,17.34,4.24,17.64,23.33
09-07-24,23:00:00,15.54,1.61,14.87,23.33
10-07-24,00:00:00,16.55,2.18,14.81,23.33
10-07-24,01:00:00,15.78,2.58,13.48,23.33
10-07-24,02:00:00,12.28,1.85,13.83,23.33
10-07-24,03:00:00,14.26,1.6,13.61,23.33
10-07-24,04:00:00,14.44,3.75,15.12,23.33
10-07-24,05:00:00,8.66,1.28,14.79,23.34
10-07-24,06:00:00,10.68,3.06,13.62,23.34
10-07-24,07:00:00,10.91,3.29,14.59,23.34
10-07-24,08:00:00,11.16,3.74,13.43,23.34
10-07-24,09:00:00,14.79,2.72,13.78,23.34
10-07-24,10:00:00,10.82,1.67,14.18,23.34
10-07-24,11:00:00,12.84,3.75,14.11,23.34
10-07-24,12:00:00,15.15,2.93,14.11,23.34
10-07-24,13:00:00,15.4,1.64,14.49,23.34
10-07-24,14:00:00,11.4,6.51,12.9,23.33
10-07-24,15:00:00,17.59,1.26,13.85,23.33
10-07-24,16:00:00,17.44,5.69,13.58,23.32
10-07-24,17:00:00,16.52,2.72,14.29,23.32
10-07-24,18:00:00,15.14,4.44,13.04,23.31
10-07-24,19:00:00,18.13,2.05,15.06,23.31
10-07-24,20:00:00,18,4.23,15.35,23.3
10-07-24,21:00:00,16.02,1.93,12.81,23.3
10-07-24,22:00:00,15.65,4.6,14.55,23.29
10-07-24,23:00:00,16.37,2.8,15.87,23.29
11-07-24,00:00:00,17.39,2.22,14.73,23.29
11-07-24,01:00:00,13.17,1.62,14.65,23.29
11-07-24,02:00:00,14.34,1.64,14.62,23.29
11-07-24,03:00:00,14.46,1.77,14.15,23.3
11-07-24,04:00:00,14.73,1.72,13,23.3
11-07-24,05:00:00,16,2.21,14.54,23.3
11-07-24,06:00:00,11.07,3.02,15.55,23.3
11-07-24,07:00:00,12.41,1.87,15.62,23.3
11-07-24,08:00:00,11.16,1.56,15.53,23.31
11-07-24,09:00:00,9.97,1.34,15.45,23.32
11-07-24,10:00:00,10.03,2.25,13.8,23.32
11-07-24,11:00:00,15.84,2.66,15.57,23.32
11-07-24,12:00:00,15.15,4.39,15.82,23.31
11-07-24,13:00:00,13.74,3.17,14.64,23.31
11-07-24,14:00:00,14.53,1.57,15.47,23.31
11-07-24,15:00:00,16.85,2.18,15.55,23.31
11-07-24,16:00:00,15.15,3.21,13.64,23.31
11-07-24,17:00:00,16.37,2.29,14.94,23.31
11-07-24,18:00:00,15.86,1.64,14.34,23.31
11-07-24,19:00:00,20.99,1.8,14.42,23.31
11-07-24,20:00:00,20.63,1.92,14.59,23.3
11-07-24,21:00:00,16,1.56,14.65,23.3
11-07-24,22:00:00,19.79,2.04,16.67,23.3
11-07-24,23:00:00,19.43,4.87,16.09,23.29
12-07-24,00:00:00,14.97,2.92,17.47,23.28
12-07-24,01:00:00,12.03,4.33,13.74,23.28
12-07-24,02:00:00,13.05,1.8,14.67,23.29
12-07-24,03:00:00,9.93,1.36,16.16,23.29
12-07-24,04:00:00,12.32,2.79,14.76,23.3
12-07-24,05:00:00,10.3,2.03,12.68,23.3
12-07-24,06:00:00,9.76,1.57,14.3,23.31
12-07-24,07:00:00,11.31,5.17,14.16,23.3
12-07-24,08:00:00,12.1,1.88,13.12,23.31
12-07-24,09:00:00,8.78,3.11,12.37,23.31
12-07-24,10:00:00,14.41,1.92,15.43,23.31
12-07-24,11:00:00,17.43,1.73,14.01,23.31
12-07-24,12:00:00,14.87,3.52,14.13,23.31
12-07-24,13:00:00,12.84,3.21,15.73,23.31
12-07-24,14:00:00,19.88,2.86,12.57,23.3
12-07-24,15:00:00,13.3,3.31,16.27,23.3
12-07-24,16:00:00,15.36,1.24,15.31,23.3
12-07-24,17:00:00,18.13,2.73,13.91,23.3
12-07-24,18:00:00,18.22,1.5,15.82,23.3
12-07-24,19:00:00,21.47,4,13.53,23.29
12-07-24,20:00:00,17.51,2.18,13.8,23.29
12-07-24,21:00:00,20.23,4.14,14.16,23.27
12-07-24,22:00:00,18.22,1.99,13.99,23.27
12-07-24,23:00:00,19,1.95,13.98,23.27
13-07-24,00:00:00,14.24,4.48,15.32,23.26
13-07-24,01:00:00,17.73,3.07,15.97,23.26
13-07-24,02:00:00,14.95,3.04,15.44,23.26
13-07-24,03:00:00,12.63,3.86,15.27,23.26
13-07-24,04:00:00,13.97,2.61,15.59,23.26
13-07-24,05:00:00,15.39,3.67,16.33,23.25
13-07-24,06:00:00,12.89,1.5,16.13,23.26
13-07-24,07:00:00,12,3.06,15.5,23.26
13-07-24,08:00:00,13.79,2.53,18.03,23.26
13-07-24,09:00:00,6.68,1.81,15.94,23.27
13-07-24,10:00:00,11.04,2.92,15.45,23.27
13-07-24,11:00:00,16.58,2.46,15.75,23.27
13-07-24,12:00:00,11.59,1.63,15.49,23.28
13-07-24,13:00:00,12.76,3.93,14.28,23.28
13-07-24,14:00:00,15.19,2.09,16.35,23.28
13-07-24,15:00:00,14.6,3.46,16.06,23.27
13-07-24,16:00:00,18.19,4.02,13.83,23.27
13-07-24,17:00:00,14.67,1.11,16.19,23.27
13-07-24,18:00:00,17.67,1.84,15.37,23.27
13-07-24,19:00:00,20.67,2.64,13.71,23.26
13-07-24,20:00:00,21.04,1.2,15.24,23.26
13-07-24,21:00:00,18.59,2.35,15.79,23.26
13-07-24,22:00:00,19.18,2.73,13.82,23.25
13-07-24,23:00:00,19.34,4.86,15.19,23.24
14-07-24,00:00:00,18.01,2.02,17.63,23.24
14-07-24,01:00:00,16.66,1.25,15.94,23.24
14-07-24,02:00:00,17.63,5.23,15.93,23.23
14-07-24,03:00:00,15.86,3.37,15.39,23.23
14-07-24,04:00:00,13.82,1.99,15.49,23.23
14-07-24,05:00:00,11.75,9.4,14.55,23.21
14-07-24,06:00:00,13.1,1.38,14.29,23.22
14-07-24,07:00:00,12.59,6.18,16.37,23.21
14-07-24,08:00:00,14.93,2.67,13.59,23.21
14-07-24,09:00:00,12.38,1.38,15.05,23.22
14-07-24,10:00:00,11.99,2.13,14.55,23.22
14-07-24,11:00:00,11.32,1.68,14.02,23.23
14-07-24,12:00:00,13.52,2.51,17.5,23.23
14-07-24,13:00:00,15.35,2.79,15.22,23.23
14-07-24,14:00:00,18.27,1.95,16.35,23.23
14-07-24,15:00:00,15.33,2.19,15.83,23.23
14-07-24,16:00:00,13.7,1.61,16.28,23.23
14-07-24,17:00:00,14.62,2.52,16.57,23.23
14-07-24,18:00:00,21.03,1.44,16.53,23.23
14-07-24,19:00:00,22.88,3.94,16.33,23.22
14-07-24,20:00:00,19.61,2.65,18.12,23.21
14-07-24,21:00:00,17.72,4.14,15.61,23.21
14-07-24,22:00:00,19.3,2.6,16.22,23.2
14-07-24,23:00:00,17.28,2.68,17.07,23.2
15-07-24,00:00:00,16.76,2.44,15.56,23.2
15-07-24,01:00:00,16.16,3.27,16.18,23.2
15-07-24,02:00:00,15.59,1.5,14.78,23.2
15-07-24,03:00:00,15.08,2.41,15.43,23.2
15-07-24,04:00:00,16.92,1.35,15.21,23.2
15-07-24,05:00:00,13.35,2.83,15.73,23.2
15-07-24,06:00:00,12.7,3.57,15.57,23.2
15-07-24,07:00:00,14.43,3.27,15,23.2
15-07-24,08:00:00,11.82,1.89,17.97,23.21
15-07-24,09:00:00,12.5,2.56,15.8,23.21
15-07-24,10:00:00,15.92,2.43,17.21,23.21
15-07-24,11:00:00,15.65,2.9,15.69,23.21
15-07-24,12:00:00,15.6,1.88,15.94,23.21
15-07-24,13:00:00,14.62,5.25,16.96,23.2
15-07-24,14:00:00,16.71,2.58,16.91,23.2
15-07-24,15:00:00,13.09,1.86,14.38,23.2
15-07-24,16:00:00,18.85,2.22,15.81,23.2
15-07-24,17:00:00,18.81,2.23,15.9,23.2
15-07-24,18:00:00,16.15,1.79,17.63,23.2
15-07-24,19:00:00,19.09,4.51,15.56,23.19
15-07-24,20:00:00,22.37,1.82,15.61,23.19
15-07-24,21:00:00,17.45,8.74,17.67,23.17
15-07-24,22:00:00,19.66,5.04,14.29,23.15
15-07-24,23:00:00,20.02,2.61,16.41,23.15
16-07-24,00:00:00,17.68,2.29,16.78,23.15
16-07-24,01:00:00,17.35,5.89,15.36,23.14
16-07-24,02:00:00,16.21,1.77,15.75,23.14
16-07-24,03:00:00,14.3,3.75,17.46,23.14
16-07-24,04:00:00,19.32,6.2,16.31,23.12
16-07-24,05:00:00,15.97,2.5,15.3,23.12
16-07-24,06:00:00,12.29,3.5,16.04,23.12
16-07-24,07:00:00,13.43,2.96,16.23,23.13
16-07-24,08:00:00,10.77,3.67,16.17,23.13
16-07-24,09:00:00,11.23,2.96,15.06,23.13
16-07-24,10:00:00,12.66,2.95,16.58,23.13
16-07-24,11:00:00,9.58,4.29,15.36,23.13
16-07-24,12:00:00,14.8,4.01,15.55,23.13
16-07-24,13:00:00,17.99,1.28,15.8,23.13
16-07-24,14:00:00,14.04,2.33,16.7,23.14
16-07-24,15:00:00,15.73,1.84,15.07,23.14
16-07-24,16:00:00,15.64,2.94,15.41,23.14
16-07-24,17:00:00,21.34,1.75,17.98,23.13
16-07-24,18:00:00,20.76,2.63,16.17,23.13
16-07-24,19:00:00,20.9,1.75,16.88,23.13
16-07-24,20:00:00,15.15,2.29,17.28,23.13
16-07-24,21:00:00,20.75,1.58,16.97,23.13
16-07-24,22:00:00,19.95,2.61,18.21,23.12
16-07-24,23:00:00,21.62,1.28,17.51,23.12
17-07-24,00:00:00,24.44,2.03,16.81,23.11
17-07-24,01:00:00,12.58,1.69,15.13,23.12
17-07-24,02:00:00,12.66,4.38,17.11,23.12
17-07-24,03:00:00,14.69,6.27,16.08,23.11
17-07-24,04:00:00,14.29,1.7,17.25,23.11
17-07-24,05:00:00,13.21,7.41,14.19,23.1
17-07-24,06:00:00,14.77,2.31,16.92,23.1
17-07-24,07:00:00,14.2,1.42,17.82,23.11
17-07-24,08:00:00,15.4,1.61,15.97,23.11
17-07-24,09:00:00,13.78,3.31,15.82,23.11
17-07-24,10:00:00,16.31,2.65,15.66,23.11
17-07-24,11:00:00,13.23,2.67,16.55,23.12
17-07-24,12:00:00,17.48,2.87,17.09,23.11
17-07-24,13:00:00,15.92,2.8,15.53,23.11
17-07-24,14:00:00,18.53,1.17,18.43,23.11
17-07-24,15:00:00,19.26,2.34,16.49,23.11
17-07-24,16:00:00,15.97,1.25,16.83,23.12
17-07-24,17:00:00,19.65,4.7,17.64,23.11
17-07-24,18:00:00,17.54,4.46,16.53,23.1
17-07-24,19:00:00,19.7,2.29,15.95,23.1
17-07-24,20:00:00,18.31,4.49,15.73,23.09
17-07-24,21:00:00,17.84,1.06,16.4,23.09
17-07-24,22:00:00,20.98,4.95,16.54,23.08
17-07-24,23:00:00,22.32,1.15,15.93,23.08
18-07-24,00:00:00,18.38,1.33,16.38,23.08
18-07-24,01:00:00,18.1,3.41,18.36,23.08
18-07-24,02:00:00,17.78,1.79,16.26,23.08
18-07-24,03:00:00,13.31,2.42,16.54,23.08
18-07-24,04:00:00,12.2,2.65,16.17,23.09
18-07-24,05:00:00,16,2.37,17.27,23.09
18-07-24,06:00:00,16.45,3,16.98,23.09
18-07-24,07:00:00,13.02,2.34,15.44,23.09
18-07-24,08:00:00,14.09,2.24,16.7,23.09
18-07-24,09:00:00,13.67,2.71,17.06,23.1
18-07-24,10:00:00,10.99,1.61,16.05,23.1
18-07-24,11:00:00,16.56,2.39,15.24,23.1
18-07-24,12:00:00,13.72,2.34,17.66,23.11
18-07-24,13:00:00,15.57,1.98,14.12,23.11
18-07-24,14:00:00,16.2,1.81,18.77,23.11
18-07-24,15:00:00,18.67,2.04,17.1,23.11
18-07-24,16:00:00,20.3,1.97,16.72,23.11
18-07-24,17:00:00,17.91,2.27,16,23.11
18-07-24,18:00:00,18,2.31,16.21,23.11
18-07-24,19:00:00,19.99,3.11,16.39,23.1
18-07-24,20:00:00,19.55,1.26,15.3,23.1
18-07-24,21:00:00,21.57,5.13,15.74,23.09
18-07-24,22:00:00,19.77,2.57,16.59,23.09
18-07-24,23:00:00,14.59,2.58,15.95,23.09
19-07-24,00:00:00,21.1,1.21,18.2,23.09
19-07-24,01:00:00,17.16,2.01,18.16,23.09
19-07-24,02:00:00,18.36,1.44,16.74,23.09
19-07-24,03:00:00,15.76,3.24,17.35,23.09
19-07-24,04:00:00,15.78,3.46,16.79,23.09
19-07-24,05:00:00,11.7,2.22,15.57,23.09
19-07-24,06:00:00,11.4,2.33,16.84,23.1
19-07-24,07:00:00,12.02,2.69,17.16,23.1
19-07-24,08:00:00,12.45,1.48,16.49,23.11
19-07-24,09:00:00,12.83,1.26,17.16,23.12
19-07-24,10:00:00,15.19,1.23,17.99,23.12
19-07-24,11:00:00,11.66,1.8,17.98,23.13
19-07-24,12:00:00,15.53,3.6,16.36,23.12
19-07-24,13:00:00,15.4,2.5,18.88,23.13
19-07-24,14:00:00,13.08,4,15.97,23.12
19-07-24,15:00:00,16.27,1.86,17.11,23.13
19-07-24,16:00:00,17.81,2.54,15.19,23.12
19-07-24,17:00:00,20.04,2.17,16.27,23.12
19-07-24,18:00:00,16.68,2.06,16.16,23.12
19-07-24,19:00:00,17.42,2.41,14.99,23.12
19-07-24,20:00:00,17.67,2.46,16.74,23.12
19-07-24,21:00:00,20.06,1.88,14.99,23.12
19-07-24,22:00:00,20.89,2.37,15.94,23.11
19-07-24,23:00:00,20.58,3.23,15.33,23.11
20-07-24,00:00:00,18.85,1.62,15.23,23.11
20-07-24,01:00:00,19.61,1.23,14.91,23.11
20-07-24,02:00:00,17.63,5.09,16.14,23.1
20-07-24,03:00:00,17.86,3.09,15.6,23.1
20-07-24,04:00:00,16.38,3.34,15.13,23.09
20-07-24,05:00:00,13.31,1.49,15.31,23.1
20-07-24,06:00:00,14.34,6.41,17.14,23.09
20-07-24,07:00:00,12.98,4.03,14.97,23.09
20-07-24,08:00:00,12.03,2.17,16.09,23.1
20-07-24,09:00:00,12.64,3.62,15.05,23.1
20-07-24,10:00:00,18.19,1.87,16.43,23.1
20-07-24,11:00:00,15.14,1.48,15.93,23.1
20-07-24,12:00:00,14.6,2.57,16.56,23.1
20-07-24,13:00:00,15.17,3.72,15.22,23.1
20-07-24,14:00:00,18.56,2.78,16.61,23.1
20-07-24,15:00:00,20.23,2.34,16.04,23.09
20-07-24,16:00:00,18.88,3.26,19.19,23.09
20-07-24,17:00:00,23.4,1.45,17.92,23.09
20-07-24,18:00:00,20.53,1.42,16.58,23.08
20-07-24,19:00:00,16.83,6.92,17.62,23.07
20-07-24,20:00:00,19.86,2.65,19.52,23.07
20-07-24,21:00:00,19.97,3.67,16.84,23.06
20-07-24,22:00:00,20.79,6.4,15.94,23.05
20-07-24,23:00:00,19.71,6.36,16.1,23.03
21-07-24,00:00:00,16.89,4.06,17.27,23.03
21-07-24,01:00:00,19.97,2.13,17.37,23.03
21-07-24,02:00:00,17.12,4.83,17.19,23.02
21-07-24,03:00:00,16.04,1.19,18.62,23.02
21-07-24,04:00:00,16.09,2.28,15.36,23.03
21-07-24,05:00:00,14.05,3.52,18.1,23.03
21-07-24,06:00:00,14.01,3.86,18.75,23.02
21-07-24,07:00:00,16.96,1.15,17.46,23.03
21-07-24,08:00:00,11.32,2.95,15.51,23.03
21-07-24,09:00:00,14.75,1.32,18.55,23.04
21-07-24,10:00:00,14.88,1.25,15.35,23.05
21-07-24,11:00:00,13.69,2.81,16.51,23.05
21-07-24,12:00:00,16.97,1.52,17.32,23.05
21-07-24,13:00:00,14.05,2.24,18.24,23.05
21-07-24,14:00:00,17.33,2.98,16.99,23.05
21-07-24,15:00:00,22.31,1.29,17.84,23.05
21-07-24,16:00:00,19.34,3.47,18.62,23.05
21-07-24,17:00:00,24.89,1.94,16.6,23.04
21-07-24,18:00:00,17.99,1.66,19.22,23.04
21-07-24,19:00:00,21.25,1.99,16.61,23.04
21-07-24,20:00:00,19.46,2.36,17.98,23.04
21-07-24,21:00:00,20.26,2.63,16.72,23.03
21-07-24,22:00:00,19.54,3.97,18.56,23.03
21-07-24,23:00:00,18.73,2,16.42,23.03
22-07-24,00:00:00,15.86,3.66,18.21,23.02
22-07-24,01:00:00,18.39,2.03,18.49,23.02
22-07-24,02:00:00,18.46,1.66,18.15,23.03
22-07-24,03:00:00,12.31,2.87,16.27,23.03
22-07-24,04:00:00,16.03,2.16,16.89,23.03
22-07-24,05:00:00,16.21,1.74,17.45,23.04
22-07-24,06:00:00,15.44,2.12,18.21,23.04
22-07-24,07:00:00,13.71,5.39,18.55,23.03
22-07-24,08:00:00,17.5,2.17,16.03,23.03
22-07-24,09:00:00,9.71,1.48,17.22,23.04
22-07-24,10:00:00,11.69,3.3,16.47,23.05
22-07-24,11:00:00,16.08,2.61,16.15,23.05
22-07-24,12:00:00,17.32,2.91,16.13,23.05
22-07-24,13:00:00,18.88,3.24,18.71,23.04
22-07-24,14:00:00,16.76,1.5,16.63,23.05
22-07-24,15:00:00,20.13,2.97,17.42,23.04
22-07-24,16:00:00,18.43,3.69,16.38,23.04
22-07-24,17:00:00,15.52,2.35,17.56,23.04
22-07-24,18:00:00,17.74,2.88,16.91,23.04
22-07-24,19:00:00,16.6,2.72,17.05,23.04
22-07-24,20:00:00,20.45,1.44,18.17,23.04
22-07-24,21:00:00,23.52,2.51,16.43,23.03
22-07-24,22:00:00,18.56,2.21,17.94,23.03
22-07-24,23:00:00,19.05,3.85,15.6,23.02
24-07-24,00:00:00,14.78,1.94,17.04,23.03
24-07-24,01:00:00,16.86,1.57,17.96,23.03
24-07-24,02:00:00,16.49,1.29,16.52,23.03
24-07-24,03:00:00,14.93,1.54,16.47,23.04
24-07-24,04:00:00,16.92,3.01,15.88,23.04
24-07-24,05:00:00,16.67,2.63,16.78,23.04
24-07-24,06:00:00,17.05,3.45,16.62,23.04
24-07-24,07:00:00,13.15,1.38,17.55,23.04
24-07-24,08:00:00,16.65,1.5,17.14,23.05
24-07-24,09:00:00,16.79,1.96,17.57,23.05
24-07-24,10:00:00,13.25,1.43,17.31,23.06
24-07-24,11:00:00,14.69,3.83,18.45,23.05
24-07-24,12:00:00,13.22,3.77,18.09,23.05
24-07-24,13:00:00,17.18,1.1,18.7,23.06
24-07-24,14:00:00,15.62,3.95,16.17,23.05
24-07-24,15:00:00,17.35,2.8,17.75,23.05
24-07-24,16:00:00,18.66,1.44,17.62,23.05
24-07-24,17:00:00,17.89,2.7,16.83,23.05
24-07-24,18:00:00,20.07,2.12,17.3,23.05
24-07-24,19:00:00,16.59,1.68,15.78,23.05
24-07-24,20:00:00,19.25,2.37,17.51,23.05
24-07-24,21:00:00,21,2.04,15.93,23.05
24-07-24,22:00:00,22.71,2.42,15.69,23.04
24-07-24,23:00:00,20.37,2.36,16.84,23.04
24-07-24,00:00:00,16.36,2.06,16.8,23.04
24-07-24,01:00:00,18.47,4.45,18.52,23.04
24-07-24,02:00:00,13.89,2.51,17.37,23.04
24-07-24,03:00:00,18.33,1.35,16.34,23.04
24-07-24,04:00:00,16.52,3.36,18.19,23.04
24-07-24,05:00:00,17.17,2.06,17.13,23.04
24-07-24,06:00:00,15.08,2.89,18.1,23.04
24-07-24,07:00:00,12.96,2.22,16.94,23.05
24-07-24,08:00:00,15.23,1.55,19.21,23.05
24-07-24,09:00:00,9.13,3.67,19.56,23.06
24-07-24,10:00:00,16.65,3.23,16.45,23.05
